command,ratio,throughput
bsc e run.dat run.dat.bsc -b1 -m5 -cf -e0 -H28 -M255,0.7454110459671681,1064290.44888459
bsc e run.dat run.dat.bsc -b1 -m5 -cf -e1 -H10 -M4,0.7394575710678236,37017544.45032779
bsc e run.dat run.dat.bsc -b1 -m5 -cf -e1 -H10 -M128,0.7356765768726262,40602923.010559596
bsc e run.dat run.dat.bsc -b1 -m5 -cf -e1 -H10 -M255,0.7357186366842385,35645407.78660135
bsc e run.dat run.dat.bsc -b1 -m5 -cf -e1 -H15 -M4,0.7395852134526296,31743903.186289422
bsc e run.dat run.dat.bsc -b1 -m5 -cf -e1 -H15 -M128,0.7356315911610757,29879983.919563215
bsc e run.dat run.dat.bsc -b1 -m5 -cf -e1 -H15 -M255,0.7356981553846708,29777300.76300866
bsc e run.dat run.dat.bsc -b1 -m5 -cf -e1 -H28 -M4,0.7394524507429318,1055523.7898639154
bsc e run.dat run.dat.bsc -b1 -m5 -cf -e1 -H28 -M128,0.7355778277497105,1076760.8151910577
bsc e run.dat run.dat.bsc -b1 -m5 -cf -e1 -H28 -M255,0.735664507535381,995615.6281373025
bsc e run.dat run.dat.bsc -b1 -m5 -cf -e2 -H10 -M4,0.7329858461419175,16554906.768451467
bsc e run.dat run.dat.bsc -b1 -m5 -cf -e2 -H10 -M128,0.7290230804130566,21606339.216739345
bsc e run.dat run.dat.bsc -b1 -m5 -cf -e2 -H10 -M255,0.7290413672876707,20414849.42764906
bsc e run.dat run.dat.bsc -b1 -m5 -cf -e2 -H15 -M4,0.7331339698262912,25140377.450214453
bsc e run.dat run.dat.bsc -b1 -m5 -cf -e2 -H15 -M128,0.7289799233889674,24232690.4461424
bsc e run.dat run.dat.bsc -b1 -m5 -cf -e2 -H15 -M255,0.729024909100518,29018878.823300485
bsc e run.dat run.dat.bsc -b1 -m5 -cf -e2 -H28 -M4,0.7329843831919484,1078003.1901150702
bsc e run.dat run.dat.bsc -b1 -m5 -cf -e2 -H28 -M128,0.7289422524272626,1092851.041830878
bsc e run.dat run.dat.bsc -b1 -m5 -cf -e2 -H28 -M255,0.7290033305884734,1074057.098985754
bsc e run.dat run.dat.bsc -b1 -m5 -cp -e0 -H10 -M4,0.7444220917880412,49791475.79586839
bsc e run.dat run.dat.bsc -b1 -m5 -cp -e0 -H10 -M128,0.7405763620567102,39344622.78651354
bsc e run.dat run.dat.bsc -b1 -m5 -cp -e0 -H10 -M255,0.7406432920177975,50859241.18852348
bsc e run.dat run.dat.bsc -b1 -m5 -cp -e0 -H15 -M4,0.744410022450796,40965959.988983415
bsc e run.dat run.dat.bsc -b1 -m5 -cp -e0 -H15 -M128,0.7404915109585011,39856161.06491877
bsc e run.dat run.dat.bsc -b1 -m5 -cp -e0 -H15 -M255,0.740598306306247,29031955.172027428
bsc e run.dat run.dat.bsc -b1 -m5 -cp -e0 -H28 -M4,0.7437096351530785,1087911.094683812
bsc e run.dat run.dat.bsc -b1 -m5 -cp -e0 -H28 -M128,0.740114801341452,1102710.3916199154
bsc e run.dat run.dat.bsc -b1 -m5 -cp -e0 -H28 -M255,0.740246466838673,1116199.15057819
bsc e run.dat run.dat.bsc -b1 -m5 -cp -e1 -H10 -M4,0.7354754212518719,45699818.039742015
bsc e run.dat run.dat.bsc -b1 -m5 -cp -e1 -H10 -M128,0.7315967751462356,48472345.78070079
bsc e run.dat run.dat.bsc -b1 -m5 -cp -e1 -H10 -M255,0.7316439552827397,38847956.96621997
bsc e run.dat run.dat.bsc -b1 -m5 -cp -e1 -H15 -M4,0.7354359216027055,48667352.544351175
bsc e run.dat run.dat.bsc -b1 -m5 -cp -e1 -H15 -M128,0.7315550810721155,28885085.758684613
bsc e run.dat run.dat.bsc -b1 -m5 -cp -e1 -H15 -M255,0.7316322516829867,28883667.125279725
bsc e run.dat run.dat.bsc -b1 -m5 -cp -e1 -H28 -M4,0.7348785376644699,1115416.2912249155
bsc e run.dat run.dat.bsc -b1 -m5 -cp -e1 -H28 -M128,0.731274194678044,1052318.4985245795
bsc e run.dat run.dat.bsc -b1 -m5 -cp -e1 -H28 -M255,0.7313670920010833,1075362.711166223
bsc e run.dat run.dat.bsc -b1 -m5 -cp -e2 -H10 -M4,0.7292224073463496,29355371.792491492
bsc e run.dat run.dat.bsc -b1 -m5 -cp -e2 -H10 -M128,0.7252585444050118,29951545.26657569
bsc e run.dat run.dat.bsc -b1 -m5 -cp -e2 -H10 -M255,0.7252739053796876,30884814.98517037
bsc e run.dat run.dat.bsc -b1 -m5 -cp -e2 -H15 -M4,0.729145968210463,20069058.771374647
bsc e run.dat run.dat.bsc -b1 -m5 -cp -e2 -H15 -M128,0.7252270909806757,18564321.192874763
bsc e run.dat run.dat.bsc -b1 -m5 -cp -e2 -H15 -M255,0.7252709794797494,21862749.180020534
bsc e run.dat run.dat.bsc -b1 -m5 -cp -e2 -H28 -M4,0.7286990369948959,1035819.7627398795
bsc e run.dat run.dat.bsc -b1 -m5 -cp -e2 -H28 -M128,0.725042393547074,1067059.8692604953
bsc e run.dat run.dat.bsc -b1 -m5 -cp -e2 -H28 -M255,0.7250946940084702,1001071.9283066624
bsc e run.dat run.dat.bsc -b1 -m5 -ca -e0 -H10 -M4,0.7441199926194174,32338680.654033568
bsc e run.dat run.dat.bsc -b1 -m5 -ca -e0 -H10 -M128,0.7404110487101992,30933216.14746862
bsc e run.dat run.dat.bsc -b1 -m5 -ca -e0 -H10 -M255,0.7404582288467035,29211804.0830957
bsc e run.dat run.dat.bsc -b1 -m5 -ca -e0 -H15 -M4,0.7440311184087932,34564561.86727027
bsc e run.dat run.dat.bsc -b1 -m5 -ca -e0 -H15 -M128,0.7403093736873453,32410470.56285848
bsc e run.dat run.dat.bsc -b1 -m5 -ca -e0 -H15 -M255,0.7403847156107551,33542575.19320495
bsc e run.dat run.dat.bsc -b1 -m5 -ca -e0 -H28 -M4,0.7437842456015038,1058904.251370909
bsc e run.dat run.dat.bsc -b1 -m5 -ca -e0 -H28 -M128,0.7402369576638738,1020015.5703715807
bsc e run.dat run.dat.bsc -b1 -m5 -ca -e0 -H28 -M255,0.7403583825113109,1120982.099271684
bsc e run.dat run.dat.bsc -b1 -m5 -ca -e1 -H10 -M4,0.735273534156133,29280383.921565425
bsc e run.dat run.dat.bsc -b1 -m5 -ca -e1 -H10 -M128,0.7315057065106577,36582873.301357016
bsc e run.dat run.dat.bsc -b1 -m5 -ca -e1 -H10 -M255,0.731540085834932,35120284.34222156
bsc e run.dat run.dat.bsc -b1 -m5 -ca -e1 -H15 -M4,0.7351912432203698,38475265.4661037
bsc e run.dat run.dat.bsc -b1 -m5 -ca -e1 -H15 -M128,0.7314493829368465,34401413.14959631
bsc e run.dat run.dat.bsc -b1 -m5 -ca -e1 -H15 -M255,0.7315046092981808,40524297.598897494
bsc e run.dat run.dat.bsc -b1 -m5 -ca -e1 -H28 -M4,0.7349575369628025,1157764.134933995
bsc e run.dat run.dat.bsc -b1 -m5 -ca -e1 -H28 -M128,0.7313941565755121,1112096.2580016025
bsc e run.dat run.dat.bsc -b1 -m5 -ca -e1 -H28 -M255,0.7314808363611826,1091804.2592622724
bsc e run.dat run.dat.bsc -b1 -m5 -ca -e2 -H10 -M4,0.7291075657737734,19049716.636845887
bsc e run.dat run.dat.bsc -b1 -m5 -ca -e2 -H10 -M128,0.7252329427805522,16655661.172796313
bsc e run.dat run.dat.bsc -b1 -m5 -ca -e2 -H10 -M255,0.7252420862178592,14791987.107081935
bsc e run.dat run.dat.bsc -b1 -m5 -ca -e2 -H15 -M4,0.7290186915631492,18091295.611699007
bsc e run.dat run.dat.bsc -b1 -m5 -ca -e2 -H15 -M128,0.7251861283815403,18268679.62031717
bsc e run.dat run.dat.bsc -b1 -m5 -ca -e2 -H15 -M255,0.7252212391807992,20917653.74324964
bsc e run.dat run.dat.bsc -b1 -m5 -ca -e2 -H28 -M4,0.7287725502308443,1109553.9011178724
bsc e run.dat run.dat.bsc -b1 -m5 -ca -e2 -H28 -M128,0.7251469944698663,1085193.9325528024
bsc e run.dat run.dat.bsc -b1 -m5 -ca -e2 -H28 -M255,0.7252011236187238,1039928.9000935957
bsc e run.dat run.dat.bsc -b1 -m8 -cf -e0 -H10 -M4,0.7485969852624249,8816666.907498233
bsc e run.dat run.dat.bsc -b1 -m8 -cf -e0 -H10 -M128,0.74461593265895,9907750.241476996
bsc e run.dat run.dat.bsc -b1 -m8 -cf -e0 -H10 -M255,0.7446517749331935,10569788.262941642
bsc e run.dat run.dat.bsc -b1 -m8 -cf -e0 -H15 -M4,0.7489071306558789,11227522.616203833
bsc e run.dat run.dat.bsc -b1 -m8 -cf -e0 -H15 -M128,0.7445614377726002,13888572.746519402
bsc e run.dat run.dat.bsc -b1 -m8 -cf -e0 -H15 -M255,0.7446195900338728,16839231.41500632
bsc e run.dat run.dat.bsc -b1 -m8 -cf -e0 -H28 -M4,0.7488859178813266,1048325.8715473418
bsc e run.dat run.dat.bsc -b1 -m8 -cf -e0 -H28 -M128,0.7445153548485728,1075438.74757151
bsc e run.dat run.dat.bsc -b1 -m8 -cf -e0 -H28 -M255,0.744592525459444,1038436.7015568212
bsc e run.dat run.dat.bsc -b1 -m8 -cf -e1 -H10 -M4,0.7388175304563325,8050111.620717745
bsc e run.dat run.dat.bsc -b1 -m8 -cf -e1 -H10 -M128,0.7348960930640993,9103992.925362494
bsc e run.dat run.dat.bsc -b1 -m8 -cf -e1 -H10 -M255,0.7349169401011594,10249402.908348948
bsc e run.dat run.dat.bsc -b1 -m8 -cf -e1 -H15 -M4,0.7391141435625721,12287145.7083182
bsc e run.dat run.dat.bsc -b1 -m8 -cf -e1 -H15 -M128,0.7348558619399485,13531073.946423516
bsc e run.dat run.dat.bsc -b1 -m8 -cf -e1 -H15 -M255,0.7348986532265454,14135793.343912514
bsc e run.dat run.dat.bsc -b1 -m8 -cf -e1 -H28 -M4,0.7391104861876493,1074873.8744737434
bsc e run.dat run.dat.bsc -b1 -m8 -cf -e1 -H28 -M128,0.7348225798281509,1018152.781549675
bsc e run.dat run.dat.bsc -b1 -m8 -cf -e1 -H28 -M255,0.7348789034019622,1028281.8577636383
bsc e run.dat run.dat.bsc -b1 -m8 -cf -e2 -H10 -M4,0.732405420741668,9234693.891923036
bsc e run.dat run.dat.bsc -b1 -m8 -cf -e2 -H10 -M128,0.7284459466502378,11103360.215265185
bsc e run.dat run.dat.bsc -b1 -m8 -cf -e2 -H10 -M255,0.7284499697626529,11441025.703492943
bsc e run.dat run.dat.bsc -b1 -m8 -cf -e2 -H15 -M4,0.7326888672981856,12029621.011902096
bsc e run.dat run.dat.bsc -b1 -m8 -cf -e2 -H15 -M128,0.7284101043759942,12855538.410001429
bsc e run.dat run.dat.bsc -b1 -m8 -cf -e2 -H15 -M255,0.7284353402629616,12316202.973629015
bsc e run.dat run.dat.bsc -b1 -m8 -cf -e2 -H28 -M4,0.7326705804235716,1005954.6639279984
bsc e run.dat run.dat.bsc -b1 -m8 -cf -e2 -H28 -M128,0.7283793824266427,962970.3205194768
bsc e run.dat run.dat.bsc -b1 -m8 -cf -e2 -H28 -M255,0.7284181506008244,1067359.9953478735
bsc e run.dat run.dat.bsc -b1 -m8 -cp -e0 -H10 -M4,0.7435915019430719,10412301.37217251
bsc e run.dat run.dat.bsc -b1 -m8 -cp -e0 -H10 -M128,0.7396971291252674,13264526.969287517
bsc e run.dat run.dat.bsc -b1 -m8 -cp -e0 -H10 -M255,0.7397358972994492,14661716.75533702
bsc e run.dat run.dat.bsc -b1 -m8 -cp -e0 -H15 -M4,0.7436368533921147,15081908.778246839
bsc e run.dat run.dat.bsc -b1 -m8 -cp -e0 -H15 -M128,0.7396356852265643,15940985.210417455
bsc e run.dat run.dat.bsc -b1 -m8 -cp -e0 -H15 -M255,0.7397059068250822,16040619.224781957
bsc e run.dat run.dat.bsc -b1 -m8 -cp -e0 -H28 -M4,0.7433566984730277,1081256.7416782388
bsc e run.dat run.dat.bsc -b1 -m8 -cp -e0 -H28 -M128,0.7393065214835117,1026429.2488117554
bsc e run.dat run.dat.bsc -b1 -m8 -cp -e0 -H28 -M255,0.7393939327441668,1078422.160989603
bsc e run.dat run.dat.bsc -b1 -m8 -cp -e1 -H10 -M4,0.7346901828559453,10087164.663706271
bsc e run.dat run.dat.bsc -b1 -m8 -cp -e1 -H10 -M128,0.7307062043525322,13295398.506718667
bsc e run.dat run.dat.bsc -b1 -m8 -cp -e1 -H10 -M255,0.7307303430270227,14897411.790102143
bsc e run.dat run.dat.bsc -b1 -m8 -cp -e1 -H15 -M4,0.7347461406922643,15103131.810153197
bsc e run.dat run.dat.bsc -b1 -m8 -cp -e1 -H15 -M128,0.7306685333908273,14874784.73756054
bsc e run.dat run.dat.bsc -b1 -m8 -cp -e1 -H15 -M255,0.7307201023772388,14924942.754142141
bsc e run.dat run.dat.bsc -b1 -m8 -cp -e1 -H28 -M4,0.7345157260721275,1105316.307404763
bsc e run.dat run.dat.bsc -b1 -m8 -cp -e1 -H28 -M128,0.73045567417032,1034077.5258630239
bsc e run.dat run.dat.bsc -b1 -m8 -cp -e1 -H28 -M255,0.7305123634816234,989474.0305908446
bsc e run.dat run.dat.bsc -b1 -m8 -cp -e2 -H10 -M4,0.7285110479238637,8759164.805194974
bsc e run.dat run.dat.bsc -b1 -m8 -cp -e2 -H10 -M128,0.7244455099596719,10833863.344972955
bsc e run.dat run.dat.bsc -b1 -m8 -cp -e2 -H10 -M255,0.7244484358596102,11678162.43037851
bsc e run.dat run.dat.bsc -b1 -m8 -cp -e2 -H15 -M4,0.7285655428102135,12653258.748855691
bsc e run.dat run.dat.bsc -b1 -m8 -cp -e2 -H15 -M128,0.7244133250603513,12707843.107945621
bsc e run.dat run.dat.bsc -b1 -m8 -cp -e2 -H15 -M255,0.7244381952098263,12886176.70542271
bsc e run.dat run.dat.bsc -b1 -m8 -cp -e2 -H28 -M4,0.7283468317898297,1064273.2629900286
bsc e run.dat run.dat.bsc -b1 -m8 -cp -e2 -H28 -M128,0.7242897057879604,1047233.8278370494
bsc e run.dat run.dat.bsc -b1 -m8 -cp -e2 -H28 -M255,0.724317867574866,983698.8867842886
bsc e run.dat run.dat.bsc -b1 -m8 -ca -e0 -H10 -M4,0.7434777575829726,9878681.364793077
bsc e run.dat run.dat.bsc -b1 -m8 -ca -e0 -H10 -M128,0.7395383990536176,12030939.807132704
bsc e run.dat run.dat.bsc -b1 -m8 -ca -e0 -H10 -M255,0.7395566859282316,14454821.453270119
bsc e run.dat run.dat.bsc -b1 -m8 -ca -e0 -H15 -M4,0.7435260349319536,15389533.074278722
bsc e run.dat run.dat.bsc -b1 -m8 -ca -e0 -H15 -M128,0.7394612284427464,15835132.68572265
bsc e run.dat run.dat.bsc -b1 -m8 -ca -e0 -H15 -M255,0.7395025567793742,15744422.851037804
bsc e run.dat run.dat.bsc -b1 -m8 -ca -e0 -H28 -M4,0.7434225312216381,956392.8943871774
bsc e run.dat run.dat.bsc -b1 -m8 -ca -e0 -H28 -M128,0.7394030761814738,1025618.6428405307
bsc e run.dat run.dat.bsc -b1 -m8 -ca -e0 -H28 -M255,0.7394857328547293,1035172.9370830404
bsc e run.dat run.dat.bsc -b1 -m8 -ca -e1 -H10 -M4,0.7346097206076436,11192430.701163106
bsc e run.dat run.dat.bsc -b1 -m8 -ca -e1 -H10 -M128,0.7306469548787827,8357788.252422854
bsc e run.dat run.dat.bsc -b1 -m8 -ca -e1 -H10 -M255,0.7306579270035511,8672795.581240017
bsc e run.dat run.dat.bsc -b1 -m8 -ca -e1 -H15 -M4,0.7346693358188854,10561392.577561235
bsc e run.dat run.dat.bsc -b1 -m8 -ca -e1 -H15 -M128,0.7305961173673557,12901942.578680202
bsc e run.dat run.dat.bsc -b1 -m8 -ca -e1 -H15 -M255,0.7306275707916918,14590422.75859542
bsc e run.dat run.dat.bsc -b1 -m8 -ca -e1 -H28 -M4,0.7345837532456917,1070290.4519509065
bsc e run.dat run.dat.bsc -b1 -m8 -ca -e1 -H28 -M128,0.730561372305589,1042336.8783975998
bsc e run.dat run.dat.bsc -b1 -m8 -ca -e1 -H28 -M255,0.7306144042419698,1001677.6587247732
bsc e run.dat run.dat.bsc -b1 -m8 -ca -e2 -H10 -M4,0.7284689881122515,8250699.602292598
bsc e run.dat run.dat.bsc -b1 -m8 -ca -e2 -H10 -M128,0.7244579450344095,9070846.987969419
bsc e run.dat run.dat.bsc -b1 -m8 -ca -e2 -H10 -M255,0.7244517274970407,9240631.84336148
bsc e run.dat run.dat.bsc -b1 -m8 -ca -e2 -H15 -M4,0.7285150710362788,10391723.542982709
bsc e run.dat run.dat.bsc -b1 -m8 -ca -e2 -H15 -M128,0.7244122278478744,11756199.093745051
bsc e run.dat run.dat.bsc -b1 -m8 -ca -e2 -H15 -M255,0.7244257601350887,12703971.836371481
bsc e run.dat run.dat.bsc -b1 -m8 -ca -e2 -H28 -M4,0.728409738638502,1072762.1794648345
bsc e run.dat run.dat.bsc -b1 -m8 -ca -e2 -H28 -M128,0.7243862604859225,1080705.957034199
bsc e run.dat run.dat.bsc -b1 -m8 -ca -e2 -H28 -M255,0.7244166166977818,1011870.7259699644
