command,ratio,throughput
bsc e run.dat run.dat.bsc -b1 -m6 -cf -e1 -H10 -M4 -T,0.7391477914118619,10796370.687733328
bsc e run.dat run.dat.bsc -b1 -m6 -cf -e1 -H10 -M128 -T,0.7353953247410624,10766742.811621211
bsc e run.dat run.dat.bsc -b1 -m6 -cf -e1 -H10 -M255 -T,0.7354348243902288,10636929.23050724
bsc e run.dat run.dat.bsc -b1 -m6 -cf -e1 -H15 -M4 -T,0.7393734514445991,10819972.184370484
bsc e run.dat run.dat.bsc -b1 -m6 -cf -e1 -H15 -M128 -T,0.7353525334544656,10853888.714512253
bsc e run.dat run.dat.bsc -b1 -m6 -cf -e1 -H15 -M255 -T,0.7354121486657074,10809696.889503878
bsc e run.dat run.dat.bsc -b1 -m6 -cf -e1 -H28 -M4 -T,0.7392611700344689,2134787.346467678
bsc e run.dat run.dat.bsc -b1 -m6 -cf -e1 -H28 -M128 -T,0.7353075477429151,2158945.2802231372
bsc e run.dat run.dat.bsc -b1 -m6 -cf -e1 -H28 -M255 -T,0.7353854498287709,2171896.59433231
bsc e run.dat run.dat.bsc -b1 -m6 -cf -e2 -H10 -M4 -T,0.7327027653228922,6876724.215148726
bsc e run.dat run.dat.bsc -b1 -m6 -cf -e2 -H10 -M128 -T,0.7288837344284976,7015675.536384717
bsc e run.dat run.dat.bsc -b1 -m6 -cf -e2 -H10 -M255 -T,0.7288987296656811,6819462.752609909
bsc e run.dat run.dat.bsc -b1 -m6 -cf -e2 -H15 -M4 -T,0.7329335456805214,6982704.269759138
bsc e run.dat run.dat.bsc -b1 -m6 -cf -e2 -H15 -M128 -T,0.7288409431419008,7049477.447719215
bsc e run.dat run.dat.bsc -b1 -m6 -cf -e2 -H15 -M255 -T,0.7288851973784668,6896989.2247286895
bsc e run.dat run.dat.bsc -b1 -m6 -cf -e2 -H28 -M4 -T,0.7328161439454992,1938229.2673911375
bsc e run.dat run.dat.bsc -b1 -m6 -cf -e2 -H28 -M128 -T,0.7288105869300415,1938301.3380847445
bsc e run.dat run.dat.bsc -b1 -m6 -cf -e2 -H28 -M255 -T,0.7288610587039763,1908076.0520671206
bsc e run.dat run.dat.bsc -b1 -m6 -cp -e0 -H10 -M4 -T,0.7440285582463473,13434319.25431798
bsc e run.dat run.dat.bsc -b1 -m6 -cp -e0 -H10 -M128 -T,0.740216476364306,14894006.574537747
bsc e run.dat run.dat.bsc -b1 -m6 -cp -e0 -H10 -M255 -T,0.7402684110882098,13890456.836968634
bsc e run.dat run.dat.bsc -b1 -m6 -cp -e0 -H15 -M4 -T,0.7441788763556746,13776918.507008549
bsc e run.dat run.dat.bsc -b1 -m6 -cp -e0 -H15 -M128 -T,0.7401455232908035,14136359.649324836
bsc e run.dat run.dat.bsc -b1 -m6 -cp -e0 -H15 -M255 -T,0.7402376891388582,14122450.390102524
