command,ratio,throughput
bsc e run.dat run.dat.bsc -b1 -m7 -ca -e2 -H10 -M255 -G,0.7246711699924091,10325099.285049904
bsc e run.dat run.dat.bsc -b1 -m7 -ca -e2 -H15 -M4 -G,0.7286185747465942,10758551.214908399
bsc e run.dat run.dat.bsc -b1 -m7 -ca -e2 -H15 -M128 -G,0.7246269157558431,11693970.564638402
bsc e run.dat run.dat.bsc -b1 -m7 -ca -e2 -H15 -M255 -G,0.7246477627929031,11300786.742112508
bsc e run.dat run.dat.bsc -b1 -m7 -ca -e2 -H28 -M4 -G,0.7285033674365258,952006.316030318
bsc e run.dat run.dat.bsc -b1 -m7 -ca -e2 -H28 -M128 -G,0.7245877818441692,1042164.0095958818
bsc e run.dat run.dat.bsc -b1 -m7 -ca -e2 -H28 -M255 -G,0.7246342305056888,1018933.2461887313
bsc e run.dat run.dat.bsc -b1 -m8 -cf -e0 -H10 -M4 -G,0.7485969852624249,10625113.009942682
bsc e run.dat run.dat.bsc -b1 -m8 -cf -e0 -H10 -M128 -G,0.74461593265895,11178270.048123378
bsc e run.dat run.dat.bsc -b1 -m8 -cf -e0 -H10 -M255 -G,0.7446517749331935,11420471.761952184
bsc e run.dat run.dat.bsc -b1 -m8 -cf -e0 -H15 -M4 -G,0.7489071306558789,11001482.896395521
bsc e run.dat run.dat.bsc -b1 -m8 -cf -e0 -H15 -M128 -G,0.7445614377726002,11942748.781318277
bsc e run.dat run.dat.bsc -b1 -m8 -cf -e0 -H15 -M255 -G,0.7446195900338728,13819268.875457456
bsc e run.dat run.dat.bsc -b1 -m8 -cf -e0 -H28 -M4 -G,0.7488859178813266,1077431.9764495974
bsc e run.dat run.dat.bsc -b1 -m8 -cf -e0 -H28 -M128 -G,0.7445153548485728,1011068.1454361401
bsc e run.dat run.dat.bsc -b1 -m8 -cf -e0 -H28 -M255 -G,0.744592525459444,1047024.486483148
bsc e run.dat run.dat.bsc -b1 -m8 -cf -e1 -H10 -M4 -G,0.7388175304563325,9688744.11946109
bsc e run.dat run.dat.bsc -b1 -m8 -cf -e1 -H10 -M128 -G,0.7348960930640993,10734533.321030071
bsc e run.dat run.dat.bsc -b1 -m8 -cf -e1 -H10 -M255 -G,0.7349169401011594,12302198.235197067
bsc e run.dat run.dat.bsc -b1 -m8 -cf -e1 -H15 -M4 -G,0.7391141435625721,13772955.778325025
bsc e run.dat run.dat.bsc -b1 -m8 -cf -e1 -H15 -M128 -G,0.7348558619399485,14128174.415890276
bsc e run.dat run.dat.bsc -b1 -m8 -cf -e1 -H15 -M255 -G,0.7348986532265454,14376855.124456545
bsc e run.dat run.dat.bsc -b1 -m8 -cf -e1 -H28 -M4 -G,0.7391104861876493,1043840.9800261541
bsc e run.dat run.dat.bsc -b1 -m8 -cf -e1 -H28 -M128 -G,0.7348225798281509,1031483.8760160239
bsc e run.dat run.dat.bsc -b1 -m8 -cf -e1 -H28 -M255 -G,0.7348789034019622,1031981.3938793397
bsc e run.dat run.dat.bsc -b1 -m8 -cf -e2 -H10 -M4 -G,0.732405420741668,6405346.9275311725
bsc e run.dat run.dat.bsc -b1 -m8 -cf -e2 -H10 -M128 -G,0.7284459466502378,7797047.086413214
bsc e run.dat run.dat.bsc -b1 -m8 -cf -e2 -H10 -M255 -G,0.7284499697626529,9984048.335666673
bsc e run.dat run.dat.bsc -b1 -m8 -cf -e2 -H15 -M4 -G,0.7326888672981856,10793962.354322664
bsc e run.dat run.dat.bsc -b1 -m8 -cf -e2 -H15 -M128 -G,0.7284101043759942,11397408.356446035
bsc e run.dat run.dat.bsc -b1 -m8 -cf -e2 -H15 -M255 -G,0.7284353402629616,11522805.614926903
bsc e run.dat run.dat.bsc -b1 -m8 -cf -e2 -H28 -M4 -G,0.7326705804235716,1067800.1610122249
bsc e run.dat run.dat.bsc -b1 -m8 -cf -e2 -H28 -M128 -G,0.7283793824266427,1074953.972918417
bsc e run.dat run.dat.bsc -b1 -m8 -cf -e2 -H28 -M255 -G,0.7284181506008244,1045079.6463369975
bsc e run.dat run.dat.bsc -b1 -m8 -cp -e0 -H10 -M4 -G,0.7435915019430719,10630367.442671183
bsc e run.dat run.dat.bsc -b1 -m8 -cp -e0 -H10 -M128 -G,0.7396971291252674,11891905.755328797
bsc e run.dat run.dat.bsc -b1 -m8 -cp -e0 -H10 -M255 -G,0.7397358972994492,12738735.696511643
bsc e run.dat run.dat.bsc -b1 -m8 -cp -e0 -H15 -M4 -G,0.7436368533921147,14587861.530998373
bsc e run.dat run.dat.bsc -b1 -m8 -cp -e0 -H15 -M128 -G,0.7396356852265643,15150329.595873978
bsc e run.dat run.dat.bsc -b1 -m8 -cp -e0 -H15 -M255 -G,0.7397059068250822,15015498.924720032
bsc e run.dat run.dat.bsc -b1 -m8 -cp -e0 -H28 -M4 -G,0.7433566984730277,1172241.049823355
bsc e run.dat run.dat.bsc -b1 -m8 -cp -e0 -H28 -M128 -G,0.7393065214835117,1048939.8793540152
bsc e run.dat run.dat.bsc -b1 -m8 -cp -e0 -H28 -M255 -G,0.7393939327441668,1060436.6273367798
bsc e run.dat run.dat.bsc -b1 -m8 -cp -e1 -H10 -M4 -G,0.7346901828559453,9924070.51190764
bsc e run.dat run.dat.bsc -b1 -m8 -cp -e1 -H10 -M128 -G,0.7307062043525322,11154963.614558944
bsc e run.dat run.dat.bsc -b1 -m8 -cp -e1 -H10 -M255 -G,0.7307303430270227,11957081.031188516
bsc e run.dat run.dat.bsc -b1 -m8 -cp -e1 -H15 -M4 -G,0.7347461406922643,12766992.48742262
bsc e run.dat run.dat.bsc -b1 -m8 -cp -e1 -H15 -M128 -G,0.7306685333908273,13991152.845495604
bsc e run.dat run.dat.bsc -b1 -m8 -cp -e1 -H15 -M255 -G,0.7307201023772388,14295741.332302837
bsc e run.dat run.dat.bsc -b1 -m8 -cp -e1 -H28 -M4 -G,0.7345157260721275,1057696.2655667851
bsc e run.dat run.dat.bsc -b1 -m8 -cp -e1 -H28 -M128 -G,0.73045567417032,1039567.7579435942
bsc e run.dat run.dat.bsc -b1 -m8 -cp -e1 -H28 -M255 -G,0.7305123634816234,949795.9469904897
bsc e run.dat run.dat.bsc -b1 -m8 -cp -e2 -H10 -M4 -G,0.7285110479238637,9550721.890491353
bsc e run.dat run.dat.bsc -b1 -m8 -cp -e2 -H10 -M128 -G,0.7244455099596719,10363227.841606634
bsc e run.dat run.dat.bsc -b1 -m8 -cp -e2 -H10 -M255 -G,0.7244484358596102,10837897.32910644
bsc e run.dat run.dat.bsc -b1 -m8 -cp -e2 -H15 -M4 -G,0.7285655428102135,9514770.732437754
bsc e run.dat run.dat.bsc -b1 -m8 -cp -e2 -H15 -M128 -G,0.7244133250603513,9889035.5864688
bsc e run.dat run.dat.bsc -b1 -m8 -cp -e2 -H15 -M255 -G,0.7244381952098263,11064969.902232712
bsc e run.dat run.dat.bsc -b1 -m8 -cp -e2 -H28 -M4 -G,0.7283468317898297,1073653.7751715947
bsc e run.dat run.dat.bsc -b1 -m8 -cp -e2 -H28 -M128 -G,0.7242897057879604,1022731.8547622904
bsc e run.dat run.dat.bsc -b1 -m8 -cp -e2 -H28 -M255 -G,0.724317867574866,981580.1910573712
bsc e run.dat run.dat.bsc -b1 -m8 -ca -e0 -H10 -M4 -G,0.7434777575829726,11438697.712530222
bsc e run.dat run.dat.bsc -b1 -m8 -ca -e0 -H10 -M128 -G,0.7395383990536176,12822758.226624163
bsc e run.dat run.dat.bsc -b1 -m8 -ca -e0 -H10 -M255 -G,0.7395566859282316,14138259.281880075
bsc e run.dat run.dat.bsc -b1 -m8 -ca -e0 -H15 -M4 -G,0.7435260349319536,14959821.871565234
bsc e run.dat run.dat.bsc -b1 -m8 -ca -e0 -H15 -M128 -G,0.7394612284427464,15476365.949046262
bsc e run.dat run.dat.bsc -b1 -m8 -ca -e0 -H15 -M255 -G,0.7395025567793742,15435964.01921542
bsc e run.dat run.dat.bsc -b1 -m8 -ca -e0 -H28 -M4 -G,0.7434225312216381,1020005.0011109873
bsc e run.dat run.dat.bsc -b1 -m8 -ca -e0 -H28 -M128 -G,0.7394030761814738,995185.5804398496
bsc e run.dat run.dat.bsc -b1 -m8 -ca -e0 -H28 -M255 -G,0.7394857328547293,1067121.9761448377
bsc e run.dat run.dat.bsc -b1 -m8 -ca -e1 -H10 -M4 -G,0.7346097206076436,11696928.543677319
bsc e run.dat run.dat.bsc -b1 -m8 -ca -e1 -H10 -M128 -G,0.7306469548787827,12957409.944711031
bsc e run.dat run.dat.bsc -b1 -m8 -ca -e1 -H10 -M255 -G,0.7306579270035511,12947542.673113301
bsc e run.dat run.dat.bsc -b1 -m8 -ca -e1 -H15 -M4 -G,0.7346693358188854,12977424.638229975
bsc e run.dat run.dat.bsc -b1 -m8 -ca -e1 -H15 -M128 -G,0.7305961173673557,13193475.423747417
bsc e run.dat run.dat.bsc -b1 -m8 -ca -e1 -H15 -M255 -G,0.7306275707916918,13794998.909273313
bsc e run.dat run.dat.bsc -b1 -m8 -ca -e1 -H28 -M4 -G,0.7345837532456917,1072377.6264290232
bsc e run.dat run.dat.bsc -b1 -m8 -ca -e1 -H28 -M128 -G,0.730561372305589,1036417.7053565639
bsc e run.dat run.dat.bsc -b1 -m8 -ca -e1 -H28 -M255 -G,0.7306144042419698,1022162.8508944047
bsc e run.dat run.dat.bsc -b1 -m8 -ca -e2 -H10 -M4 -G,0.7284689881122515,8047450.952475218
bsc e run.dat run.dat.bsc -b1 -m8 -ca -e2 -H10 -M128 -G,0.7244579450344095,7857510.74303368
bsc e run.dat run.dat.bsc -b1 -m8 -ca -e2 -H10 -M255 -G,0.7244517274970407,9055358.138227576
bsc e run.dat run.dat.bsc -b1 -m8 -ca -e2 -H15 -M4 -G,0.7285150710362788,10529542.570334386
bsc e run.dat run.dat.bsc -b1 -m8 -ca -e2 -H15 -M128 -G,0.7244122278478744,10986411.527282638
bsc e run.dat run.dat.bsc -b1 -m8 -ca -e2 -H15 -M255 -G,0.7244257601350887,11124902.423207324
bsc e run.dat run.dat.bsc -b1 -m8 -ca -e2 -H28 -M4 -G,0.728409738638502,1012930.2619625356
bsc e run.dat run.dat.bsc -b1 -m8 -ca -e2 -H28 -M128 -G,0.7243862604859225,990797.4939284878
bsc e run.dat run.dat.bsc -b1 -m8 -ca -e2 -H28 -M255 -G,0.7244166166977818,1028551.6153782924
bsc e run.dat run.dat.bsc -b25 -m5 -cf -e0 -H10 -M4 -G,0.760949769064204,8676427.425793294
bsc e run.dat run.dat.bsc -b25 -m5 -cf -e0 -H10 -M128 -G,0.757112085557703,7247837.631420581
bsc e run.dat run.dat.bsc -b25 -m5 -cf -e0 -H10 -M255 -G,0.757218880905449,8546708.89931708
bsc e run.dat run.dat.bsc -b25 -m5 -cf -e0 -H15 -M4 -G,0.7610635134243032,9680594.142514365
bsc e run.dat run.dat.bsc -b25 -m5 -cf -e0 -H15 -M128 -G,0.7569990726725884,10547230.50791658
bsc e run.dat run.dat.bsc -b25 -m5 -cf -e0 -H15 -M255 -G,0.75716292306913,12396676.319671817
bsc e run.dat run.dat.bsc -b25 -m5 -cf -e0 -H28 -M4 -G,0.7610971612735931,1644575.5003183584
bsc e run.dat run.dat.bsc -b25 -m5 -cf -e0 -H28 -M128 -G,0.7568849625749967,1717733.4850629051
bsc e run.dat run.dat.bsc -b25 -m5 -cf -e0 -H28 -M255 -G,0.7570597850963069,1700210.4179864167
bsc e run.dat run.dat.bsc -b25 -m5 -cf -e1 -H10 -M4 -G,0.7539707662365045,11681046.977269057
bsc e run.dat run.dat.bsc -b25 -m5 -cf -e1 -H10 -M128 -G,0.7500255559072732,12517809.537135407
bsc e run.dat run.dat.bsc -b25 -m5 -cf -e1 -H10 -M255 -G,0.7501019950431598,13197339.475776164
bsc e run.dat run.dat.bsc -b25 -m5 -cf -e1 -H15 -M4 -G,0.7540622006095746,13137071.542354416
bsc e run.dat run.dat.bsc -b25 -m5 -cf -e1 -H15 -M128 -G,0.7499531398838015,13752384.632941479
bsc e run.dat run.dat.bsc -b25 -m5 -cf -e1 -H15 -M255 -G,0.7500555463816401,14115705.824853357
bsc e run.dat run.dat.bsc -b25 -m5 -cf -e1 -H28 -M4 -G,0.7540921910839417,1623941.097849198
bsc e run.dat run.dat.bsc -b25 -m5 -cf -e1 -H28 -M128 -G,0.7498679230481001,1619416.5361827805
bsc e run.dat run.dat.bsc -b25 -m5 -cf -e1 -H28 -M255 -G,0.74998495904563,1572655.2100328954
bsc e run.dat run.dat.bsc -b25 -m5 -cf -e2 -H10 -M4 -G,0.748008147899853,5269534.575591475
bsc e run.dat run.dat.bsc -b25 -m5 -cf -e2 -H10 -M128 -G,0.7438566616249753,7581201.599827064
bsc e run.dat run.dat.bsc -b25 -m5 -cf -e2 -H10 -M255 -G,0.7439148138862479,10253329.573674107
bsc e run.dat run.dat.bsc -b25 -m5 -cf -e2 -H15 -M4 -G,0.7480820268732937,10477608.26276448
bsc e run.dat run.dat.bsc -b25 -m5 -cf -e2 -H15 -M128 -G,0.743792291826334,10902649.9587455
bsc e run.dat run.dat.bsc -b25 -m5 -cf -e2 -H15 -M255 -G,0.7438778743995276,11208582.39717891
bsc e run.dat run.dat.bsc -b25 -m5 -cf -e2 -H28 -M4 -G,0.7481164061975681,1657583.2057665263
bsc e run.dat run.dat.bsc -b25 -m5 -cf -e2 -H28 -M128 -G,0.7437162184279396,1616750.5307140485
bsc e run.dat run.dat.bsc -b25 -m5 -cf -e2 -H28 -M255 -G,0.7438113101759325,1611165.6232495296
bsc e run.dat run.dat.bsc -b25 -m5 -cp -e0 -H10 -M4 -G,0.7584887214786474,11692992.852265758
bsc e run.dat run.dat.bsc -b25 -m5 -cp -e0 -H10 -M128 -G,0.7543028558794953,12566738.227941092
bsc e run.dat run.dat.bsc -b25 -m5 -cp -e0 -H10 -M255 -G,0.7544224520394711,13014330.980739638
bsc e run.dat run.dat.bsc -b25 -m5 -cp -e0 -H15 -M4 -G,0.7583358432068741,13281532.773094295
bsc e run.dat run.dat.bsc -b25 -m5 -cp -e0 -H15 -M128 -G,0.7541843569319964,13783044.952365385
bsc e run.dat run.dat.bsc -b25 -m5 -cp -e0 -H15 -M255 -G,0.7543507674909841,14030145.155368075
bsc e run.dat run.dat.bsc -b25 -m5 -cp -e0 -H28 -M4 -G,0.7578015007306521,1707977.7514894633
bsc e run.dat run.dat.bsc -b25 -m5 -cp -e0 -H28 -M128 -G,0.7537121898294621,1635700.4182870954
bsc e run.dat run.dat.bsc -b25 -m5 -cp -e0 -H28 -M255 -G,0.7538731143260656,1518630.154478196
bsc e run.dat run.dat.bsc -b25 -m5 -cp -e1 -H10 -M4 -G,0.7515466581376683,7609901.6274828
bsc e run.dat run.dat.bsc -b25 -m5 -cp -e1 -H10 -M128 -G,0.7474167503748352,9098200.35451341
bsc e run.dat run.dat.bsc -b25 -m5 -cp -e1 -H10 -M255 -G,0.747497212623137,11153097.657315746
bsc e run.dat run.dat.bsc -b25 -m5 -cp -e1 -H15 -M4 -G,0.7513348961296379,10853503.505746605
bsc e run.dat run.dat.bsc -b25 -m5 -cp -e1 -H15 -M128 -G,0.7473468945138096,12456400.470811605
bsc e run.dat run.dat.bsc -b25 -m5 -cp -e1 -H15 -M255 -G,0.7474734396861387,12409111.01773005
bsc e run.dat run.dat.bsc -b25 -m5 -cp -e1 -H28 -M4 -G,0.7509556263501428,1742100.5985745795
bsc e run.dat run.dat.bsc -b25 -m5 -cp -e1 -H28 -M128 -G,0.7470118789708805,1659929.9076660401
bsc e run.dat run.dat.bsc -b25 -m5 -cp -e1 -H28 -M255 -G,0.7471201372685956,1595283.106472374
bsc e run.dat run.dat.bsc -b25 -m5 -cp -e2 -H10 -M4 -G,0.7460445033037982,5916649.080511167
bsc e run.dat run.dat.bsc -b25 -m5 -cp -e2 -H10 -M128 -G,0.7418136519930956,6451517.465908519
bsc e run.dat run.dat.bsc -b25 -m5 -cp -e2 -H10 -M255 -G,0.7418630265545535,9019754.60747916
bsc e run.dat run.dat.bsc -b25 -m5 -cp -e2 -H15 -M4 -G,0.7458016536089238,11242579.863925252
bsc e run.dat run.dat.bsc -b25 -m5 -cp -e2 -H15 -M128 -G,0.7417587913692535,12016197.12836493
bsc e run.dat run.dat.bsc -b25 -m5 -cp -e2 -H15 -M255 -G,0.7418487627923546,11531083.896206822
bsc e run.dat run.dat.bsc -b25 -m5 -cp -e2 -H28 -M4 -G,0.7455481975267734,1654685.8224425667
bsc e run.dat run.dat.bsc -b25 -m5 -cp -e2 -H28 -M128 -G,0.7415206962617789,1483127.91467697
bsc e run.dat run.dat.bsc -b25 -m5 -cp -e2 -H28 -M255 -G,0.7415865290103894,1636937.383151413
bsc e run.dat run.dat.bsc -b25 -m5 -ca -e0 -H10 -M4 -G,0.7584887214786474,8180328.664999178
bsc e run.dat run.dat.bsc -b25 -m5 -ca -e0 -H10 -M128 -G,0.7543028558794953,7959995.022088708
bsc e run.dat run.dat.bsc -b25 -m5 -ca -e0 -H10 -M255 -G,0.7544224520394711,8261386.28635522
bsc e run.dat run.dat.bsc -b25 -m5 -ca -e0 -H15 -M4 -G,0.7583358432068741,9887198.269713275
bsc e run.dat run.dat.bsc -b25 -m5 -ca -e0 -H15 -M128 -G,0.7541843569319964,11401045.54151742
bsc e run.dat run.dat.bsc -b25 -m5 -ca -e0 -H15 -M255 -G,0.7543507674909841,12084178.064800838
bsc e run.dat run.dat.bsc -b25 -m5 -ca -e0 -H28 -M4 -G,0.7578015007306521,1693295.7381509175
bsc e run.dat run.dat.bsc -b25 -m5 -ca -e0 -H28 -M128 -G,0.7537121898294621,1726505.6829584665
bsc e run.dat run.dat.bsc -b25 -m5 -ca -e0 -H28 -M255 -G,0.7538731143260656,1680178.32637185
bsc e run.dat run.dat.bsc -b25 -m5 -ca -e1 -H10 -M4 -G,0.7515466581376683,6225361.940932718
bsc e run.dat run.dat.bsc -b25 -m5 -ca -e1 -H10 -M128 -G,0.7474167503748352,5584472.793765375
bsc e run.dat run.dat.bsc -b25 -m5 -ca -e1 -H10 -M255 -G,0.747497212623137,8158992.844744978
bsc e run.dat run.dat.bsc -b25 -m5 -ca -e1 -H15 -M4 -G,0.7513348961296379,9563457.189877376
bsc e run.dat run.dat.bsc -b25 -m5 -ca -e1 -H15 -M128 -G,0.7473468945138096,11490979.556000888
bsc e run.dat run.dat.bsc -b25 -m5 -ca -e1 -H15 -M255 -G,0.7474734396861387,12044940.629840974
bsc e run.dat run.dat.bsc -b25 -m5 -ca -e1 -H28 -M4 -G,0.7509556263501428,1599085.4382500416
bsc e run.dat run.dat.bsc -b25 -m5 -ca -e1 -H28 -M128 -G,0.7470118789708805,1588353.4438446222
bsc e run.dat run.dat.bsc -b25 -m5 -ca -e1 -H28 -M255 -G,0.7471201372685956,1523320.489408918
bsc e run.dat run.dat.bsc -b25 -m5 -ca -e2 -H10 -M4 -G,0.7460445033037982,5637855.734756979
bsc e run.dat run.dat.bsc -b25 -m5 -ca -e2 -H10 -M128 -G,0.7418136519930956,7154361.034216633
bsc e run.dat run.dat.bsc -b25 -m5 -ca -e2 -H10 -M255 -G,0.7418630265545535,8884193.46182021
bsc e run.dat run.dat.bsc -b25 -m5 -ca -e2 -H15 -M4 -G,0.7458016536089238,10650873.377494367
bsc e run.dat run.dat.bsc -b25 -m5 -ca -e2 -H15 -M128 -G,0.7417587913692535,11145856.716440424
bsc e run.dat run.dat.bsc -b25 -m5 -ca -e2 -H15 -M255 -G,0.7418487627923546,11302479.658775283
bsc e run.dat run.dat.bsc -b25 -m5 -ca -e2 -H28 -M4 -G,0.7455481975267734,1648079.6304657413
bsc e run.dat run.dat.bsc -b25 -m5 -ca -e2 -H28 -M128 -G,0.7415206962617789,1653452.7703097812
bsc e run.dat run.dat.bsc -b25 -m5 -ca -e2 -H28 -M255 -G,0.7415865290103894,1683152.4136795045
bsc e run.dat run.dat.bsc -b25 -m6 -cf -e0 -H10 -M4 -G,0.7606535216954566,11616725.718918135
bsc e run.dat run.dat.bsc -b25 -m6 -cf -e0 -H10 -M128 -G,0.7567690237899438,13096587.049850198
bsc e run.dat run.dat.bsc -b25 -m6 -cf -e0 -H10 -M255 -G,0.75688386536252,14240462.487093266
bsc e run.dat run.dat.bsc -b25 -m6 -cf -e0 -H15 -M4 -G,0.7608758900907633,14754315.800908051
bsc e run.dat run.dat.bsc -b25 -m6 -cf -e0 -H15 -M128 -G,0.7566552794298446,15110136.479531677
bsc e run.dat run.dat.bsc -b25 -m6 -cf -e0 -H15 -M255 -G,0.7568173011389249,14907384.865298823
bsc e run.dat run.dat.bsc -b25 -m6 -cf -e0 -H28 -M4 -G,0.7609472089017579,1704038.5798939872
bsc e run.dat run.dat.bsc -b25 -m6 -cf -e0 -H28 -M128 -G,0.7565664052192204,1435539.9661991803
bsc e run.dat run.dat.bsc -b25 -m6 -cf -e0 -H28 -M255 -G,0.7567101400536866,1698810.33486647
bsc e run.dat run.dat.bsc -b25 -m6 -cf -e1 -H10 -M4 -G,0.753640505280975,9252370.189496512
bsc e run.dat run.dat.bsc -b25 -m6 -cf -e1 -H10 -M128 -G,0.7497351603384023,11236537.808444105
bsc e run.dat run.dat.bsc -b25 -m6 -cf -e1 -H10 -M255 -G,0.7498009930870128,12199110.058039017
bsc e run.dat run.dat.bsc -b25 -m6 -cf -e1 -H15 -M4 -G,0.7538292258269919,12778209.310669648
bsc e run.dat run.dat.bsc -b25 -m6 -cf -e1 -H15 -M128 -G,0.7496557953025774,13480034.896774003
bsc e run.dat run.dat.bsc -b25 -m6 -cf -e1 -H15 -M255 -G,0.7497578360629237,14067008.348714376
bsc e run.dat run.dat.bsc -b25 -m6 -cf -e1 -H28 -M4 -G,0.753911516762755,1791443.4726066152
bsc e run.dat run.dat.bsc -b25 -m6 -cf -e1 -H28 -M128 -G,0.7495702127293837,1595785.9005740369
bsc e run.dat run.dat.bsc -b25 -m6 -cf -e1 -H28 -M255 -G,0.7496806654520525,1707295.028302167
bsc e run.dat run.dat.bsc -b25 -m6 -cf -e2 -H10 -M4 -G,0.7477119005311057,6389535.384451152
bsc e run.dat run.dat.bsc -b25 -m6 -cf -e2 -H10 -M128 -G,0.7437070749906326,8124367.130281637
bsc e run.dat run.dat.bsc -b25 -m6 -cf -e2 -H10 -M255 -G,0.7437641300394283,10555069.344984211
bsc e run.dat run.dat.bsc -b25 -m6 -cf -e2 -H15 -M4 -G,0.747849052090711,10474617.651698325
bsc e run.dat run.dat.bsc -b25 -m6 -cf -e2 -H15 -M128 -G,0.7436401450295452,10800422.566464843
bsc e run.dat run.dat.bsc -b25 -m6 -cf -e2 -H15 -M255 -G,0.7437260933402311,11679548.024562744
bsc e run.dat run.dat.bsc -b25 -m6 -cf -e2 -H28 -M4 -G,0.7479510928510572,1604439.2781350287
bsc e run.dat run.dat.bsc -b25 -m6 -cf -e2 -H28 -M128 -G,0.7435776039183652,1495232.904493904
bsc e run.dat run.dat.bsc -b25 -m6 -cf -e2 -H28 -M255 -G,0.7436569689541901,1758525.4192198196
bsc e run.dat run.dat.bsc -b25 -m6 -cp -e0 -H10 -M4 -G,0.7580948221994611,9887509.414548118
bsc e run.dat run.dat.bsc -b25 -m6 -cp -e0 -H10 -M128 -G,0.7539678403365663,11877347.880185368
bsc e run.dat run.dat.bsc -b25 -m6 -cp -e0 -H10 -M255 -G,0.7540698810969125,12147525.929853458
bsc e run.dat run.dat.bsc -b25 -m6 -cp -e0 -H15 -M4 -G,0.7580937249869844,12752015.327514457
bsc e run.dat run.dat.bsc -b25 -m6 -cp -e0 -H15 -M128 -G,0.7538493413890673,13848096.095926562
bsc e run.dat run.dat.bsc -b25 -m6 -cp -e0 -H15 -M255 -G,0.7540128260481168,14585143.530434595
bsc e run.dat run.dat.bsc -b25 -m6 -cp -e0 -H28 -M4 -G,0.7576405762340486,1691102.03081464
bsc e run.dat run.dat.bsc -b25 -m6 -cp -e0 -H28 -M128 -G,0.7533965583736238,1646469.8230107783
bsc e run.dat run.dat.bsc -b25 -m6 -cp -e0 -H28 -M255 -G,0.753541390420567,1734038.3686467034
bsc e run.dat run.dat.bsc -b25 -m6 -cp -e1 -H10 -M4 -G,0.7511388608337755,6906815.069660042
bsc e run.dat run.dat.bsc -b25 -m6 -cp -e1 -H10 -M128 -G,0.7470546702574774,6078374.542359002
bsc e run.dat run.dat.bsc -b25 -m6 -cp -e1 -H10 -M255 -G,0.74713366955581,8070085.938172188
bsc e run.dat run.dat.bsc -b25 -m6 -cp -e1 -H15 -M4 -G,0.7510638846478579,11162955.232875805
bsc e run.dat run.dat.bsc -b25 -m6 -cp -e1 -H15 -M128 -G,0.7469935920962665,12487257.250529736
bsc e run.dat run.dat.bsc -b25 -m6 -cp -e1 -H15 -M255 -G,0.7471135539937346,13386451.13416541
bsc e run.dat run.dat.bsc -b25 -m6 -cp -e1 -H28 -M4 -G,0.7507599567917727,1505366.6795402623
bsc e run.dat run.dat.bsc -b25 -m6 -cp -e1 -H28 -M128 -G,0.746656747865876,1595064.4399963364
bsc e run.dat run.dat.bsc -b25 -m6 -cp -e1 -H28 -M255 -G,0.746760983051176,1694941.3441010006
bsc e run.dat run.dat.bsc -b25 -m6 -cp -e2 -H10 -M4 -G,0.7456645020493186,7280321.916853255
bsc e run.dat run.dat.bsc -b25 -m6 -cp -e2 -H10 -M128 -G,0.7414632754754907,7668309.771721447
bsc e run.dat run.dat.bsc -b25 -m6 -cp -e2 -H10 -M255 -G,0.7415064324995798,9245328.823232168
bsc e run.dat run.dat.bsc -b25 -m6 -cp -e2 -H15 -M4 -G,0.7455397855644509,9607345.609057723
bsc e run.dat run.dat.bsc -b25 -m6 -cp -e2 -H15 -M128 -G,0.7414201184514017,10422071.503844183
bsc e run.dat run.dat.bsc -b25 -m6 -cp -e2 -H15 -M255 -G,0.7415005806997034,11161629.743644247
bsc e run.dat run.dat.bsc -b25 -m6 -cp -e2 -H28 -M4 -G,0.7453649630431407,1597385.7373569242
bsc e run.dat run.dat.bsc -b25 -m6 -cp -e2 -H28 -M128 -G,0.7411798289189733,1716043.4745615143
bsc e run.dat run.dat.bsc -b25 -m6 -cp -e2 -H28 -M255 -G,0.7412409070801841,1601481.1915481205
bsc e run.dat run.dat.bsc -b25 -m6 -ca -e0 -H10 -M4 -G,0.7580948221994611,10140910.985731365
bsc e run.dat run.dat.bsc -b25 -m6 -ca -e0 -H10 -M128 -G,0.7539678403365663,11993802.63610574
bsc e run.dat run.dat.bsc -b25 -m6 -ca -e0 -H10 -M255 -G,0.7540698810969125,12307083.061830146
bsc e run.dat run.dat.bsc -b25 -m6 -ca -e0 -H15 -M4 -G,0.7580937249869844,13521541.465177357
bsc e run.dat run.dat.bsc -b25 -m6 -ca -e0 -H15 -M128 -G,0.7538493413890673,14387866.85442539
bsc e run.dat run.dat.bsc -b25 -m6 -ca -e0 -H15 -M255 -G,0.7540128260481168,14735424.2071067
bsc e run.dat run.dat.bsc -b25 -m6 -ca -e0 -H28 -M4 -G,0.7576405762340486,1773426.723979886
bsc e run.dat run.dat.bsc -b25 -m6 -ca -e0 -H28 -M128 -G,0.7533965583736238,1733658.39801722
bsc e run.dat run.dat.bsc -b25 -m6 -ca -e0 -H28 -M255 -G,0.753541390420567,1574950.086256539
bsc e run.dat run.dat.bsc -b25 -m6 -ca -e1 -H10 -M4 -G,0.7511388608337755,9867890.26838892
bsc e run.dat run.dat.bsc -b25 -m6 -ca -e1 -H10 -M128 -G,0.7470546702574774,10437015.211076563
bsc e run.dat run.dat.bsc -b25 -m6 -ca -e1 -H10 -M255 -G,0.74713366955581,11083582.800893022
bsc e run.dat run.dat.bsc -b25 -m6 -ca -e1 -H15 -M4 -G,0.7510638846478579,11382718.970059013
